keyTime,datetime,dayTime,dayWeekTime,dayWeekAbbrevTime,dayWeekCompleteTime,monthTime,monthAbbrevTime,monthCompleteTime,bimonthTime,quarterTime,semesterTime,yearTime
7904,2016-02-19,19,6,SAB,SABADO,2,FEV,FEVEREIRO,1,1,1,2016
7905,2016-02-20,20,7,DOM,DOMINGO,2,FEV,FEVEREIRO,1,1,1,2016
7906,2016-02-21,21,1,SEG,SEGUNDA,2,FEV,FEVEREIRO,1,1,1,2016
7907,2016-02-22,22,2,TER,TERCA,2,FEV,FEVEREIRO,1,1,1,2016
7908,2016-02-23,23,3,QUA,QUARTA,2,FEV,FEVEREIRO,1,1,1,2016
7909,2016-02-24,24,4,QUI,QUINTA,2,FEV,FEVEREIRO,1,1,1,2016
7910,2016-02-25,25,5,SEX,SEXTA,2,FEV,FEVEREIRO,1,1,1,2016
7911,2016-02-26,26,6,SAB,SABADO,2,FEV,FEVEREIRO,1,1,1,2016
7912,2016-02-27,27,7,DOM,DOMINGO,2,FEV,FEVEREIRO,1,1,1,2016
7913,2016-02-28,28,1,SEG,SEGUNDA,2,FEV,FEVEREIRO,1,1,1,2016
7914,2016-02-29,29,2,TER,TERCA,2,FEV,FEVEREIRO,1,1,1,2016
7915,2016-03-01,1,3,QUA,QUARTA,3,MAR,MARCO,2,1,1,2016
7916,2016-03-02,2,4,QUI,QUINTA,3,MAR,MARCO,2,1,1,2016
7917,2016-03-03,3,5,SEX,SEXTA,3,MAR,MARCO,2,1,1,2016
7918,2016-03-04,4,6,SAB,SABADO,3,MAR,MARCO,2,1,1,2016
7919,2016-03-05,5,7,DOM,DOMINGO,3,MAR,MARCO,2,1,1,2016
7920,2016-03-06,6,1,SEG,SEGUNDA,3,MAR,MARCO,2,1,1,2016
7921,2016-03-07,7,2,TER,TERCA,3,MAR,MARCO,2,1,1,2016
7922,2016-03-08,8,3,QUA,QUARTA,3,MAR,MARCO,2,1,1,2016
7923,2016-03-09,9,4,QUI,QUINTA,3,MAR,MARCO,2,1,1,2016
7924,2016-03-10,10,5,SEX,SEXTA,3,MAR,MARCO,2,1,1,2016
7925,2016-03-11,11,6,SAB,SABADO,3,MAR,MARCO,2,1,1,2016
7926,2016-03-12,12,7,DOM,DOMINGO,3,MAR,MARCO,2,1,1,2016
7927,2016-03-13,13,1,SEG,SEGUNDA,3,MAR,MARCO,2,1,1,2016
7928,2016-03-14,14,2,TER,TERCA,3,MAR,MARCO,2,1,1,2016
7929,2016-03-15,15,3,QUA,QUARTA,3,MAR,MARCO,2,1,1,2016
7930,2016-03-16,16,4,QUI,QUINTA,3,MAR,MARCO,2,1,1,2016
7931,2016-03-17,17,5,SEX,SEXTA,3,MAR,MARCO,2,1,1,2016
7932,2016-03-18,18,6,SAB,SABADO,3,MAR,MARCO,2,1,1,2016
7933,2016-03-19,19,7,DOM,DOMINGO,3,MAR,MARCO,2,1,1,2016
7934,2016-03-20,20,1,SEG,SEGUNDA,3,MAR,MARCO,2,1,1,2016
7935,2016-03-21,21,2,TER,TERCA,3,MAR,MARCO,2,1,1,2016
7936,2016-03-22,22,3,QUA,QUARTA,3,MAR,MARCO,2,1,1,2016
7937,2016-03-23,23,4,QUI,QUINTA,3,MAR,MARCO,2,1,1,2016
7938,2016-03-24,24,5,SEX,SEXTA,3,MAR,MARCO,2,1,1,2016
7939,2016-03-25,25,6,SAB,SABADO,3,MAR,MARCO,2,1,1,2016
7940,2016-03-26,26,7,DOM,DOMINGO,3,MAR,MARCO,2,1,1,2016
7941,2016-03-27,27,1,SEG,SEGUNDA,3,MAR,MARCO,2,1,1,2016
7942,2016-03-28,28,2,TER,TERCA,3,MAR,MARCO,2,1,1,2016
7943,2016-03-29,29,3,QUA,QUARTA,3,MAR,MARCO,2,1,1,2016
7944,2016-03-30,30,4,QUI,QUINTA,3,MAR,MARCO,2,1,1,2016
7945,2016-03-31,31,5,SEX,SEXTA,3,MAR,MARCO,2,1,1,2016
7946,2016-04-01,1,6,SAB,SABADO,4,ABR,ABRIL,2,2,1,2016
7947,2016-04-02,2,7,DOM,DOMINGO,4,ABR,ABRIL,2,2,1,2016
7948,2016-04-03,3,1,SEG,SEGUNDA,4,ABR,ABRIL,2,2,1,2016
7949,2016-04-04,4,2,TER,TERCA,4,ABR,ABRIL,2,2,1,2016
7950,2016-04-05,5,3,QUA,QUARTA,4,ABR,ABRIL,2,2,1,2016
7951,2016-04-06,6,4,QUI,QUINTA,4,ABR,ABRIL,2,2,1,2016
7952,2016-04-07,7,5,SEX,SEXTA,4,ABR,ABRIL,2,2,1,2016
7953,2016-04-08,8,6,SAB,SABADO,4,ABR,ABRIL,2,2,1,2016
7954,2016-04-09,9,7,DOM,DOMINGO,4,ABR,ABRIL,2,2,1,2016
7955,2016-04-10,10,1,SEG,SEGUNDA,4,ABR,ABRIL,2,2,1,2016
7956,2016-04-11,11,2,TER,TERCA,4,ABR,ABRIL,2,2,1,2016
7957,2016-04-12,12,3,QUA,QUARTA,4,ABR,ABRIL,2,2,1,2016
7958,2016-04-13,13,4,QUI,QUINTA,4,ABR,ABRIL,2,2,1,2016
7959,2016-04-14,14,5,SEX,SEXTA,4,ABR,ABRIL,2,2,1,2016
7960,2016-04-15,15,6,SAB,SABADO,4,ABR,ABRIL,2,2,1,2016
7961,2016-04-16,16,7,DOM,DOMINGO,4,ABR,ABRIL,2,2,1,2016
7962,2016-04-17,17,1,SEG,SEGUNDA,4,ABR,ABRIL,2,2,1,2016
7963,2016-04-18,18,2,TER,TERCA,4,ABR,ABRIL,2,2,1,2016
7964,2016-04-19,19,3,QUA,QUARTA,4,ABR,ABRIL,2,2,1,2016
7965,2016-04-20,20,4,QUI,QUINTA,4,ABR,ABRIL,2,2,1,2016
7966,2016-04-21,21,5,SEX,SEXTA,4,ABR,ABRIL,2,2,1,2016
7967,2016-04-22,22,6,SAB,SABADO,4,ABR,ABRIL,2,2,1,2016
7968,2016-04-23,23,7,DOM,DOMINGO,4,ABR,ABRIL,2,2,1,2016
7969,2016-04-24,24,1,SEG,SEGUNDA,4,ABR,ABRIL,2,2,1,2016
7970,2016-04-25,25,2,TER,TERCA,4,ABR,ABRIL,2,2,1,2016
7971,2016-04-26,26,3,QUA,QUARTA,4,ABR,ABRIL,2,2,1,2016
7972,2016-04-27,27,4,QUI,QUINTA,4,ABR,ABRIL,2,2,1,2016
7973,2016-04-28,28,5,SEX,SEXTA,4,ABR,ABRIL,2,2,1,2016
7974,2016-04-29,29,6,SAB,SABADO,4,ABR,ABRIL,2,2,1,2016
7975,2016-04-30,30,7,DOM,DOMINGO,4,ABR,ABRIL,2,2,1,2016
7976,2016-05-01,1,1,SEG,SEGUNDA,5,MAI,MAIO,3,2,1,2016
7977,2016-05-02,2,2,TER,TERCA,5,MAI,MAIO,3,2,1,2016
7978,2016-05-03,3,3,QUA,QUARTA,5,MAI,MAIO,3,2,1,2016
7979,2016-05-04,4,4,QUI,QUINTA,5,MAI,MAIO,3,2,1,2016
7980,2016-05-05,5,5,SEX,SEXTA,5,MAI,MAIO,3,2,1,2016
7981,2016-05-06,6,6,SAB,SABADO,5,MAI,MAIO,3,2,1,2016
7982,2016-05-07,7,7,DOM,DOMINGO,5,MAI,MAIO,3,2,1,2016
7983,2016-05-08,8,1,SEG,SEGUNDA,5,MAI,MAIO,3,2,1,2016
7984,2016-05-09,9,2,TER,TERCA,5,MAI,MAIO,3,2,1,2016
7985,2016-05-10,10,3,QUA,QUARTA,5,MAI,MAIO,3,2,1,2016
7986,2016-05-11,11,4,QUI,QUINTA,5,MAI,MAIO,3,2,1,2016
7987,2016-05-12,12,5,SEX,SEXTA,5,MAI,MAIO,3,2,1,2016
7988,2016-05-13,13,6,SAB,SABADO,5,MAI,MAIO,3,2,1,2016
7989,2016-05-14,14,7,DOM,DOMINGO,5,MAI,MAIO,3,2,1,2016
7990,2016-05-15,15,1,SEG,SEGUNDA,5,MAI,MAIO,3,2,1,2016
7991,2016-05-16,16,2,TER,TERCA,5,MAI,MAIO,3,2,1,2016
7992,2016-05-17,17,3,QUA,QUARTA,5,MAI,MAIO,3,2,1,2016
7993,2016-05-18,18,4,QUI,QUINTA,5,MAI,MAIO,3,2,1,2016
7994,2016-05-19,19,5,SEX,SEXTA,5,MAI,MAIO,3,2,1,2016
7995,2016-05-20,20,6,SAB,SABADO,5,MAI,MAIO,3,2,1,2016
7996,2016-05-21,21,7,DOM,DOMINGO,5,MAI,MAIO,3,2,1,2016
7997,2016-05-22,22,1,SEG,SEGUNDA,5,MAI,MAIO,3,2,1,2016
7998,2016-05-23,23,2,TER,TERCA,5,MAI,MAIO,3,2,1,2016
7999,2016-05-24,24,3,QUA,QUARTA,5,MAI,MAIO,3,2,1,2016
8000,2016-05-25,25,4,QUI,QUINTA,5,MAI,MAIO,3,2,1,2016
8001,2016-05-26,26,5,SEX,SEXTA,5,MAI,MAIO,3,2,1,2016
8002,2016-05-27,27,6,SAB,SABADO,5,MAI,MAIO,3,2,1,2016
8003,2016-05-28,28,7,DOM,DOMINGO,5,MAI,MAIO,3,2,1,2016
8004,2016-05-29,29,1,SEG,SEGUNDA,5,MAI,MAIO,3,2,1,2016
8005,2016-05-30,30,2,TER,TERCA,5,MAI,MAIO,3,2,1,2016
8006,2016-05-31,31,3,QUA,QUARTA,5,MAI,MAIO,3,2,1,2016
8007,2016-06-01,1,4,QUI,QUINTA,6,JUN,JUNHO,3,2,1,2016
8008,2016-06-02,2,5,SEX,SEXTA,6,JUN,JUNHO,3,2,1,2016
8009,2016-06-03,3,6,SAB,SABADO,6,JUN,JUNHO,3,2,1,2016
8010,2016-06-04,4,7,DOM,DOMINGO,6,JUN,JUNHO,3,2,1,2016
8011,2016-06-05,5,1,SEG,SEGUNDA,6,JUN,JUNHO,3,2,1,2016
8012,2016-06-06,6,2,TER,TERCA,6,JUN,JUNHO,3,2,1,2016
8013,2016-06-07,7,3,QUA,QUARTA,6,JUN,JUNHO,3,2,1,2016
8014,2016-06-08,8,4,QUI,QUINTA,6,JUN,JUNHO,3,2,1,2016
8015,2016-06-09,9,5,SEX,SEXTA,6,JUN,JUNHO,3,2,1,2016
8016,2016-06-10,10,6,SAB,SABADO,6,JUN,JUNHO,3,2,1,2016
8017,2016-06-11,11,7,DOM,DOMINGO,6,JUN,JUNHO,3,2,1,2016
8018,2016-06-12,12,1,SEG,SEGUNDA,6,JUN,JUNHO,3,2,1,2016
8019,2016-06-13,13,2,TER,TERCA,6,JUN,JUNHO,3,2,1,2016
8020,2016-06-14,14,3,QUA,QUARTA,6,JUN,JUNHO,3,2,1,2016
8021,2016-06-15,15,4,QUI,QUINTA,6,JUN,JUNHO,3,2,1,2016
8022,2016-06-16,16,5,SEX,SEXTA,6,JUN,JUNHO,3,2,1,2016
8023,2016-06-17,17,6,SAB,SABADO,6,JUN,JUNHO,3,2,1,2016
8024,2016-06-18,18,7,DOM,DOMINGO,6,JUN,JUNHO,3,2,1,2016
8025,2016-06-19,19,1,SEG,SEGUNDA,6,JUN,JUNHO,3,2,1,2016
8026,2016-06-20,20,2,TER,TERCA,6,JUN,JUNHO,3,2,1,2016
8027,2016-06-21,21,3,QUA,QUARTA,6,JUN,JUNHO,3,2,1,2016
8028,2016-06-22,22,4,QUI,QUINTA,6,JUN,JUNHO,3,2,1,2016
8029,2016-06-23,23,5,SEX,SEXTA,6,JUN,JUNHO,3,2,1,2016
8030,2016-06-24,24,6,SAB,SABADO,6,JUN,JUNHO,3,2,1,2016
8031,2016-06-25,25,7,DOM,DOMINGO,6,JUN,JUNHO,3,2,1,2016
8032,2016-06-26,26,1,SEG,SEGUNDA,6,JUN,JUNHO,3,2,1,2016
8033,2016-06-27,27,2,TER,TERCA,6,JUN,JUNHO,3,2,1,2016
8034,2016-06-28,28,3,QUA,QUARTA,6,JUN,JUNHO,3,2,1,2016
8035,2016-06-29,29,4,QUI,QUINTA,6,JUN,JUNHO,3,2,1,2016
8036,2016-06-30,30,5,SEX,SEXTA,6,JUN,JUNHO,3,2,1,2016
8037,2016-07-01,1,6,SAB,SABADO,7,JUL,JULHO,4,3,2,2016
8038,2016-07-02,2,7,DOM,DOMINGO,7,JUL,JULHO,4,3,2,2016
8039,2016-07-03,3,1,SEG,SEGUNDA,7,JUL,JULHO,4,3,2,2016
8040,2016-07-04,4,2,TER,TERCA,7,JUL,JULHO,4,3,2,2016
8041,2016-07-05,5,3,QUA,QUARTA,7,JUL,JULHO,4,3,2,2016
8042,2016-07-06,6,4,QUI,QUINTA,7,JUL,JULHO,4,3,2,2016
8043,2016-07-07,7,5,SEX,SEXTA,7,JUL,JULHO,4,3,2,2016
8044,2016-07-08,8,6,SAB,SABADO,7,JUL,JULHO,4,3,2,2016
8045,2016-07-09,9,7,DOM,DOMINGO,7,JUL,JULHO,4,3,2,2016
8046,2016-07-10,10,1,SEG,SEGUNDA,7,JUL,JULHO,4,3,2,2016
8047,2016-07-11,11,2,TER,TERCA,7,JUL,JULHO,4,3,2,2016
8048,2016-07-12,12,3,QUA,QUARTA,7,JUL,JULHO,4,3,2,2016
8049,2016-07-13,13,4,QUI,QUINTA,7,JUL,JULHO,4,3,2,2016
8050,2016-07-14,14,5,SEX,SEXTA,7,JUL,JULHO,4,3,2,2016
8051,2016-07-15,15,6,SAB,SABADO,7,JUL,JULHO,4,3,2,2016
8052,2016-07-16,16,7,DOM,DOMINGO,7,JUL,JULHO,4,3,2,2016
8053,2016-07-17,17,1,SEG,SEGUNDA,7,JUL,JULHO,4,3,2,2016
8054,2016-07-18,18,2,TER,TERCA,7,JUL,JULHO,4,3,2,2016
8055,2016-07-19,19,3,QUA,QUARTA,7,JUL,JULHO,4,3,2,2016
8056,2016-07-20,20,4,QUI,QUINTA,7,JUL,JULHO,4,3,2,2016
8057,2016-07-21,21,5,SEX,SEXTA,7,JUL,JULHO,4,3,2,2016
8058,2016-07-22,22,6,SAB,SABADO,7,JUL,JULHO,4,3,2,2016
8059,2016-07-23,23,7,DOM,DOMINGO,7,JUL,JULHO,4,3,2,2016
8060,2016-07-24,24,1,SEG,SEGUNDA,7,JUL,JULHO,4,3,2,2016
8061,2016-07-25,25,2,TER,TERCA,7,JUL,JULHO,4,3,2,2016
8062,2016-07-26,26,3,QUA,QUARTA,7,JUL,JULHO,4,3,2,2016
8063,2016-07-27,27,4,QUI,QUINTA,7,JUL,JULHO,4,3,2,2016
8064,2016-07-28,28,5,SEX,SEXTA,7,JUL,JULHO,4,3,2,2016
8065,2016-07-29,29,6,SAB,SABADO,7,JUL,JULHO,4,3,2,2016
8066,2016-07-30,30,7,DOM,DOMINGO,7,JUL,JULHO,4,3,2,2016
8067,2016-07-31,31,1,SEG,SEGUNDA,7,JUL,JULHO,4,3,2,2016
8068,2016-08-01,1,2,TER,TERCA,8,AGO,AGOSTO,4,3,2,2016
8069,2016-08-02,2,3,QUA,QUARTA,8,AGO,AGOSTO,4,3,2,2016
8070,2016-08-03,3,4,QUI,QUINTA,8,AGO,AGOSTO,4,3,2,2016
8071,2016-08-04,4,5,SEX,SEXTA,8,AGO,AGOSTO,4,3,2,2016
8072,2016-08-05,5,6,SAB,SABADO,8,AGO,AGOSTO,4,3,2,2016
8073,2016-08-06,6,7,DOM,DOMINGO,8,AGO,AGOSTO,4,3,2,2016
8074,2016-08-07,7,1,SEG,SEGUNDA,8,AGO,AGOSTO,4,3,2,2016
8075,2016-08-08,8,2,TER,TERCA,8,AGO,AGOSTO,4,3,2,2016
8076,2016-08-09,9,3,QUA,QUARTA,8,AGO,AGOSTO,4,3,2,2016
8077,2016-08-10,10,4,QUI,QUINTA,8,AGO,AGOSTO,4,3,2,2016
8078,2016-08-11,11,5,SEX,SEXTA,8,AGO,AGOSTO,4,3,2,2016
8079,2016-08-12,12,6,SAB,SABADO,8,AGO,AGOSTO,4,3,2,2016
8080,2016-08-13,13,7,DOM,DOMINGO,8,AGO,AGOSTO,4,3,2,2016
8081,2016-08-14,14,1,SEG,SEGUNDA,8,AGO,AGOSTO,4,3,2,2016
8082,2016-08-15,15,2,TER,TERCA,8,AGO,AGOSTO,4,3,2,2016
8083,2016-08-16,16,3,QUA,QUARTA,8,AGO,AGOSTO,4,3,2,2016
8084,2016-08-17,17,4,QUI,QUINTA,8,AGO,AGOSTO,4,3,2,2016
8085,2016-08-18,18,5,SEX,SEXTA,8,AGO,AGOSTO,4,3,2,2016
8086,2016-08-19,19,6,SAB,SABADO,8,AGO,AGOSTO,4,3,2,2016
8087,2016-08-20,20,7,DOM,DOMINGO,8,AGO,AGOSTO,4,3,2,2016
8088,2016-08-21,21,1,SEG,SEGUNDA,8,AGO,AGOSTO,4,3,2,2016
8089,2016-08-22,22,2,TER,TERCA,8,AGO,AGOSTO,4,3,2,2016
8090,2016-08-23,23,3,QUA,QUARTA,8,AGO,AGOSTO,4,3,2,2016
8091,2016-08-24,24,4,QUI,QUINTA,8,AGO,AGOSTO,4,3,2,2016
8092,2016-08-25,25,5,SEX,SEXTA,8,AGO,AGOSTO,4,3,2,2016
8093,2016-08-26,26,6,SAB,SABADO,8,AGO,AGOSTO,4,3,2,2016
8094,2016-08-27,27,7,DOM,DOMINGO,8,AGO,AGOSTO,4,3,2,2016
8095,2016-08-28,28,1,SEG,SEGUNDA,8,AGO,AGOSTO,4,3,2,2016
8096,2016-08-29,29,2,TER,TERCA,8,AGO,AGOSTO,4,3,2,2016
8097,2016-08-30,30,3,QUA,QUARTA,8,AGO,AGOSTO,4,3,2,2016
8098,2016-08-31,31,4,QUI,QUINTA,8,AGO,AGOSTO,4,3,2,2016
8099,2016-09-01,1,5,SEX,SEXTA,9,SET,SETEMBRO,5,3,2,2016
8100,2016-09-02,2,6,SAB,SABADO,9,SET,SETEMBRO,5,3,2,2016
8101,2016-09-03,3,7,DOM,DOMINGO,9,SET,SETEMBRO,5,3,2,2016
8102,2016-09-04,4,1,SEG,SEGUNDA,9,SET,SETEMBRO,5,3,2,2016
8103,2016-09-05,5,2,TER,TERCA,9,SET,SETEMBRO,5,3,2,2016
8104,2016-09-06,6,3,QUA,QUARTA,9,SET,SETEMBRO,5,3,2,2016
8105,2016-09-07,7,4,QUI,QUINTA,9,SET,SETEMBRO,5,3,2,2016
8106,2016-09-08,8,5,SEX,SEXTA,9,SET,SETEMBRO,5,3,2,2016
8107,2016-09-09,9,6,SAB,SABADO,9,SET,SETEMBRO,5,3,2,2016
8108,2016-09-10,10,7,DOM,DOMINGO,9,SET,SETEMBRO,5,3,2,2016
8109,2016-09-11,11,1,SEG,SEGUNDA,9,SET,SETEMBRO,5,3,2,2016
8110,2016-09-12,12,2,TER,TERCA,9,SET,SETEMBRO,5,3,2,2016
8111,2016-09-13,13,3,QUA,QUARTA,9,SET,SETEMBRO,5,3,2,2016
8112,2016-09-14,14,4,QUI,QUINTA,9,SET,SETEMBRO,5,3,2,2016
8113,2016-09-15,15,5,SEX,SEXTA,9,SET,SETEMBRO,5,3,2,2016
8114,2016-09-16,16,6,SAB,SABADO,9,SET,SETEMBRO,5,3,2,2016
8115,2016-09-17,17,7,DOM,DOMINGO,9,SET,SETEMBRO,5,3,2,2016
8116,2016-09-18,18,1,SEG,SEGUNDA,9,SET,SETEMBRO,5,3,2,2016
8117,2016-09-19,19,2,TER,TERCA,9,SET,SETEMBRO,5,3,2,2016
8118,2016-09-20,20,3,QUA,QUARTA,9,SET,SETEMBRO,5,3,2,2016
8119,2016-09-21,21,4,QUI,QUINTA,9,SET,SETEMBRO,5,3,2,2016
8120,2016-09-22,22,5,SEX,SEXTA,9,SET,SETEMBRO,5,3,2,2016
8121,2016-09-23,23,6,SAB,SABADO,9,SET,SETEMBRO,5,3,2,2016
8122,2016-09-24,24,7,DOM,DOMINGO,9,SET,SETEMBRO,5,3,2,2016
8123,2016-09-25,25,1,SEG,SEGUNDA,9,SET,SETEMBRO,5,3,2,2016
8124,2016-09-26,26,2,TER,TERCA,9,SET,SETEMBRO,5,3,2,2016
8125,2016-09-27,27,3,QUA,QUARTA,9,SET,SETEMBRO,5,3,2,2016
8126,2016-09-28,28,4,QUI,QUINTA,9,SET,SETEMBRO,5,3,2,2016
8127,2016-09-29,29,5,SEX,SEXTA,9,SET,SETEMBRO,5,3,2,2016
8128,2016-09-30,30,6,SAB,SABADO,9,SET,SETEMBRO,5,3,2,2016
8129,2016-10-01,1,7,DOM,DOMINGO,10,OUT,OUTUBRO,5,4,2,2016
8130,2016-10-02,2,1,SEG,SEGUNDA,10,OUT,OUTUBRO,5,4,2,2016
8131,2016-10-03,3,2,TER,TERCA,10,OUT,OUTUBRO,5,4,2,2016
8132,2016-10-04,4,3,QUA,QUARTA,10,OUT,OUTUBRO,5,4,2,2016
8133,2016-10-05,5,4,QUI,QUINTA,10,OUT,OUTUBRO,5,4,2,2016
8134,2016-10-06,6,5,SEX,SEXTA,10,OUT,OUTUBRO,5,4,2,2016
8135,2016-10-07,7,6,SAB,SABADO,10,OUT,OUTUBRO,5,4,2,2016
8136,2016-10-08,8,7,DOM,DOMINGO,10,OUT,OUTUBRO,5,4,2,2016
8137,2016-10-09,9,1,SEG,SEGUNDA,10,OUT,OUTUBRO,5,4,2,2016
8138,2016-10-10,10,2,TER,TERCA,10,OUT,OUTUBRO,5,4,2,2016
8139,2016-10-11,11,3,QUA,QUARTA,10,OUT,OUTUBRO,5,4,2,2016
8140,2016-10-12,12,4,QUI,QUINTA,10,OUT,OUTUBRO,5,4,2,2016
8141,2016-10-13,13,5,SEX,SEXTA,10,OUT,OUTUBRO,5,4,2,2016
8142,2016-10-14,14,6,SAB,SABADO,10,OUT,OUTUBRO,5,4,2,2016
8143,2016-10-15,15,7,DOM,DOMINGO,10,OUT,OUTUBRO,5,4,2,2016
8144,2016-10-16,16,1,SEG,SEGUNDA,10,OUT,OUTUBRO,5,4,2,2016
8145,2016-10-17,17,2,TER,TERCA,10,OUT,OUTUBRO,5,4,2,2016
8146,2016-10-18,18,3,QUA,QUARTA,10,OUT,OUTUBRO,5,4,2,2016
8147,2016-10-19,19,4,QUI,QUINTA,10,OUT,OUTUBRO,5,4,2,2016
8148,2016-10-20,20,5,SEX,SEXTA,10,OUT,OUTUBRO,5,4,2,2016
8149,2016-10-21,21,6,SAB,SABADO,10,OUT,OUTUBRO,5,4,2,2016
8150,2016-10-22,22,7,DOM,DOMINGO,10,OUT,OUTUBRO,5,4,2,2016
8151,2016-10-23,23,1,SEG,SEGUNDA,10,OUT,OUTUBRO,5,4,2,2016
8152,2016-10-24,24,2,TER,TERCA,10,OUT,OUTUBRO,5,4,2,2016
8153,2016-10-25,25,3,QUA,QUARTA,10,OUT,OUTUBRO,5,4,2,2016
8154,2016-10-26,26,4,QUI,QUINTA,10,OUT,OUTUBRO,5,4,2,2016
8155,2016-10-27,27,5,SEX,SEXTA,10,OUT,OUTUBRO,5,4,2,2016
8156,2016-10-28,28,6,SAB,SABADO,10,OUT,OUTUBRO,5,4,2,2016
8157,2016-10-29,29,7,DOM,DOMINGO,10,OUT,OUTUBRO,5,4,2,2016
8158,2016-10-30,30,1,SEG,SEGUNDA,10,OUT,OUTUBRO,5,4,2,2016
8159,2016-10-31,31,2,TER,TERCA,10,OUT,OUTUBRO,5,4,2,2016
8160,2016-11-01,1,3,QUA,QUARTA,11,NOV,NOVEMBRO,6,4,2,2016
8161,2016-11-02,2,4,QUI,QUINTA,11,NOV,NOVEMBRO,6,4,2,2016
8162,2016-11-03,3,5,SEX,SEXTA,11,NOV,NOVEMBRO,6,4,2,2016
8163,2016-11-04,4,6,SAB,SABADO,11,NOV,NOVEMBRO,6,4,2,2016
8164,2016-11-05,5,7,DOM,DOMINGO,11,NOV,NOVEMBRO,6,4,2,2016
8165,2016-11-06,6,1,SEG,SEGUNDA,11,NOV,NOVEMBRO,6,4,2,2016
8166,2016-11-07,7,2,TER,TERCA,11,NOV,NOVEMBRO,6,4,2,2016
8167,2016-11-08,8,3,QUA,QUARTA,11,NOV,NOVEMBRO,6,4,2,2016
8168,2016-11-09,9,4,QUI,QUINTA,11,NOV,NOVEMBRO,6,4,2,2016
8169,2016-11-10,10,5,SEX,SEXTA,11,NOV,NOVEMBRO,6,4,2,2016
8170,2016-11-11,11,6,SAB,SABADO,11,NOV,NOVEMBRO,6,4,2,2016
8171,2016-11-12,12,7,DOM,DOMINGO,11,NOV,NOVEMBRO,6,4,2,2016
8172,2016-11-13,13,1,SEG,SEGUNDA,11,NOV,NOVEMBRO,6,4,2,2016
8173,2016-11-14,14,2,TER,TERCA,11,NOV,NOVEMBRO,6,4,2,2016
8174,2016-11-15,15,3,QUA,QUARTA,11,NOV,NOVEMBRO,6,4,2,2016
8175,2016-11-16,16,4,QUI,QUINTA,11,NOV,NOVEMBRO,6,4,2,2016
8176,2016-11-17,17,5,SEX,SEXTA,11,NOV,NOVEMBRO,6,4,2,2016
8177,2016-11-18,18,6,SAB,SABADO,11,NOV,NOVEMBRO,6,4,2,2016
8178,2016-11-19,19,7,DOM,DOMINGO,11,NOV,NOVEMBRO,6,4,2,2016
8179,2016-11-20,20,1,SEG,SEGUNDA,11,NOV,NOVEMBRO,6,4,2,2016
8180,2016-11-21,21,2,TER,TERCA,11,NOV,NOVEMBRO,6,4,2,2016
8181,2016-11-22,22,3,QUA,QUARTA,11,NOV,NOVEMBRO,6,4,2,2016
8182,2016-11-23,23,4,QUI,QUINTA,11,NOV,NOVEMBRO,6,4,2,2016
8183,2016-11-24,24,5,SEX,SEXTA,11,NOV,NOVEMBRO,6,4,2,2016
8184,2016-11-25,25,6,SAB,SABADO,11,NOV,NOVEMBRO,6,4,2,2016
8185,2016-11-26,26,7,DOM,DOMINGO,11,NOV,NOVEMBRO,6,4,2,2016
8186,2016-11-27,27,1,SEG,SEGUNDA,11,NOV,NOVEMBRO,6,4,2,2016
8187,2016-11-28,28,2,TER,TERCA,11,NOV,NOVEMBRO,6,4,2,2016
8188,2016-11-29,29,3,QUA,QUARTA,11,NOV,NOVEMBRO,6,4,2,2016
8189,2016-11-30,30,4,QUI,QUINTA,11,NOV,NOVEMBRO,6,4,2,2016
8190,2016-12-01,1,5,SEX,SEXTA,12,DEZ,DEZEMBRO,6,4,2,2016
8191,2016-12-02,2,6,SAB,SABADO,12,DEZ,DEZEMBRO,6,4,2,2016
8192,2016-12-03,3,7,DOM,DOMINGO,12,DEZ,DEZEMBRO,6,4,2,2016
8193,2016-12-04,4,1,SEG,SEGUNDA,12,DEZ,DEZEMBRO,6,4,2,2016
8194,2016-12-05,5,2,TER,TERCA,12,DEZ,DEZEMBRO,6,4,2,2016
8195,2016-12-06,6,3,QUA,QUARTA,12,DEZ,DEZEMBRO,6,4,2,2016
8196,2016-12-07,7,4,QUI,QUINTA,12,DEZ,DEZEMBRO,6,4,2,2016
8197,2016-12-08,8,5,SEX,SEXTA,12,DEZ,DEZEMBRO,6,4,2,2016
8198,2016-12-09,9,6,SAB,SABADO,12,DEZ,DEZEMBRO,6,4,2,2016
8199,2016-12-10,10,7,DOM,DOMINGO,12,DEZ,DEZEMBRO,6,4,2,2016
8200,2016-12-11,11,1,SEG,SEGUNDA,12,DEZ,DEZEMBRO,6,4,2,2016
8201,2016-12-12,12,2,TER,TERCA,12,DEZ,DEZEMBRO,6,4,2,2016
8202,2016-12-13,13,3,QUA,QUARTA,12,DEZ,DEZEMBRO,6,4,2,2016
8203,2016-12-14,14,4,QUI,QUINTA,12,DEZ,DEZEMBRO,6,4,2,2016
8204,2016-12-15,15,5,SEX,SEXTA,12,DEZ,DEZEMBRO,6,4,2,2016
8205,2016-12-16,16,6,SAB,SABADO,12,DEZ,DEZEMBRO,6,4,2,2016
8206,2016-12-17,17,7,DOM,DOMINGO,12,DEZ,DEZEMBRO,6,4,2,2016
